Class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14
False, -9.744400756835937, -3.1675287963867187, -2.5546131713867184, -8.844180932617187, -1.7525556152343749, -2.6336218261718747, -8.767566479492187, -1.9847931762695312, -3.375824340820312, -8.820238916015624, -1.9321207397460936, -4.721365673828124, -8.640673791503906, -1.9680337646484374, -3.3710359375, -8.796296899414061, -1.6903063720703124, -3.948038537597656, -8.602366564941406, -1.6711527587890624, -1.6472107421875, -8.858546142578124, -2.0087351928710935, -2.492363928222656, -8.777143286132812, -1.8818425048828125, -4.838681555175781, -8.774749084472656, -1.9847931762695312, -2.731784094238281, -8.762778076171875, -1.9632453613281249, -2.540247961425781, -8.741230261230468, -1.714248388671875, -4.99909306640625, -9.02135185546875, -2.2744915771484373, -2.626439221191406, -8.772354882812499, -2.0638018310546875, -2.6479870361328124, 
False, -9.227253198242186, -3.7301661865234372, -2.980781066894531, -8.810662109374999, -2.0733786376953125, -2.703053674316406, -8.219294299316406, -1.5466542724609373, -2.5330653564453125, -8.319850769042969, -1.5729904907226562, -3.289633081054687, -8.633491186523438, -2.2744915771484373, -1.5179238525390624, -8.908824377441405, -1.7238251953125, -3.6679169433593746, -9.208099584960937, -2.310404602050781, -4.015076184082031, -8.712499841308594, -1.886630908203125, -2.1452046874999997, -9.430760339355468, -2.291250988769531, -3.852270471191406, -8.353369592285155, -1.5634136840820312, -0.38307226562499996, -8.79150849609375, -1.484405029296875, -1.9967641845703124, -8.465897070312499, -1.6160861206054686, -1.438915197753906, -9.13627353515625, -2.1164742675781247, -3.418919970703125, -8.872911352539061, -1.9680337646484374, -2.923320227050781, 
False, -9.617508068847656, -3.859453076171875, -3.430890979003906, -8.736441857910156, -2.1452046874999997, -2.4516625, -8.987833032226561, -2.059013427734375, -3.845087866210937, -8.616731774902343, -1.6831237670898436, -0.5770026000976562, -9.390058911132812, -2.916137622070312, -3.9624037475585934, -8.975862023925782, -2.231395947265625, -4.783614916992187, -8.327033374023436, -1.419761584472656, -0.05985504150390625, -8.769960681152343, -2.4396914916992185, -5.161898779296875, -9.193734375, -2.0757728393554684, -3.038241906738281, -8.542511523437499, -1.714248388671875, 0.6272808349609375, -9.133879333496093, -2.2744915771484373, -5.774814404296874, -8.760383874511719, -2.27927998046875, -1.407790576171875, -8.518569506835936, -2.310404602050781, -1.4604630126953124, -9.169792358398437, -1.9488801513671874, -4.455609289550781, 
True, -1.1228805786132812, -9.519345800781249, -2.8993782104492185, -1.2210428466796874, -9.78031378173828, -3.8283284545898435, -0.93852705078125, -9.550470422363281, -3.4524387939453125, -1.0678139404296874, -9.677363110351562, -3.0693665283203124, -2.4947581298828125, -10.321403356933594, -4.762067102050781, -5.128379956054687, -13.242329382324218, -6.947973217773437, -5.125985754394531, -15.94777725830078, -9.05965908203125, -0.6631938598632812, -9.382876306152344, -2.6240450195312497, -0.7206546997070312, -1.8076222534179687, -1.1827356201171875, -5.45877978515625, 0.411802685546875, -3.9695863525390624, -8.044517578125, -0.0143652099609375, -4.062960217285156, -8.530540515136718, -0.46208092041015625, -4.6447512207031245, -8.303091357421874, -0.44532150878906246, -4.721365673828124, -8.547299926757812, -0.4070142822265625, -5.1523219726562495, 
True, -1.1875240234375, -9.591171850585937, -3.308786694335937, -0.9576806640625, -9.617508068847656, -3.7397429931640622, -1.6472107421875, -9.437942944335937, -3.816357446289062, -1.0845733520507812, -9.926360083007811, -2.896984008789062, -4.75009609375, -13.543998791503906, -6.766013891601562, -6.5960255737304685, -15.828067175292968, -0.16519991455078123, -5.683834741210937, -11.231199987792968, -3.718195178222656, -3.7924154296875, -7.714117749023437, -2.530671154785156, -1.9297265380859374, 1.2378022583007813, -0.39983167724609375, -5.035006091308594, 3.497928625488281, -2.185906115722656, -7.788338000488281, 2.9544448486328125, -1.879448303222656, -8.91840118408203, 2.5234885498046875, -2.528276953125, -8.769960681152343, 2.442085693359375, -2.6671406494140624, -8.645462194824217, 2.427720483398437, -2.8993782104492185, 
True, -1.1156979736328125, -9.330203869628905, -4.151545678710937, -1.0127473022460938, -9.406818322753905, -4.101267443847656, -1.898601916503906, -9.289502441406249, -3.6487633300781246, -7.903259680175781, -12.713210815429687, -5.623979699707031, -7.431601953125, -17.05868682861328, -7.189787585449218, -2.6623522460937497, -15.339650036621093, -4.53940634765625, -0.047884033203124995, -4.417302062988281, -3.0358477050781247, -0.08140285644531249, 2.4013842651367185, -1.0031704956054688, -4.261678955078125, 4.388571643066406, -4.903325, -5.801150622558594, 4.407725256347656, -5.655104321289063, -6.440402465820312, 4.120421057128906, -6.114791040039062, -6.459556079101562, 3.9240965209960934, -5.832275244140624, -6.718129858398437, 4.084508032226562, -5.889736083984375, -6.880935571289062, 3.881000891113281, -5.858611462402344, 
True, -2.2290017456054687, -9.488221179199218, -3.0166940917968748, -1.7334020019531249, -9.354145886230468, -2.942473840332031, -2.35589443359375, -9.770736975097655, -3.114856359863281, -6.4834980957031245, -11.312602844238281, -2.863465185546875, -6.89530078125, -14.465766430664061, -2.205059729003906, -3.9552211425781247, -13.113042492675781, -10.196904870605469, -1.70467158203125, -6.53138212890625, -7.841010437011718, -1.4149731811523436, -0.51714755859375, -5.135562561035156, -3.749319799804687, 2.607285607910156, -4.575319372558593, -5.214571215820312, 3.258508459472656, -5.942408520507812, -6.0142345703124995, 3.6056677001953124, -6.476315490722656, -6.1076084350585935, 3.7900212280273435, -6.890512377929687, -6.385335827636719, 3.593696691894531, -7.326257080078125, -6.4092778442382805, 3.4165257690429685, -7.517793212890624, 
True, -1.6400281372070311, -9.72285294189453, -1.6903063720703124, -1.5083470458984374, -9.892841259765625, -1.5155296508789062, -1.7908628417968748, -10.46984385986328, -1.4413093994140624, -3.1100679565429687, -10.249577307128906, -1.5107412475585937, -7.204152795410156, -13.76426534423828, -1.8004396484374998, -7.589619262695312, -16.213533642578124, 0.4070142822265625, -5.286397265624999, -13.563152404785155, -2.2002713256835937, -0.9050082275390624, -4.319139794921875, -0.9528922607421875, -0.21787235107421873, 3.7924154296875, 1.936909143066406, -3.806780639648437, 5.894524487304687, 2.3319524169921872, -6.193799694824218, 4.972756848144531, 1.7669208251953124, -7.4411787597656245, 5.058948107910156, 0.5099649536132812, -7.491456994628906, 4.934449621582031, 0.16041151123046873, -7.37414111328125, 5.200206005859375, 0.3950432739257812, 
True, -1.2378022583007813, -9.698910925292969, -3.2225954345703123, -1.0797849487304687, -9.358934289550781, -2.473210314941406, -2.039859814453125, -9.974244116210937, -2.6791116577148437, -3.5625720703124997, -10.730811840820312, -1.8507178833007811, -12.129025610351562, -16.199168432617185, -2.901772412109375, -4.84586416015625, -19.6133, -4.4819455078125, 0.584185205078125, -8.152256652832031, -2.480392919921875, 0.34715924072265625, 1.6927005737304686, -0.0526724365234375, -5.137956762695312, 4.446032482910156, -0.6488286499023437, -6.5505357421875, 4.666299035644531, -1.9967641845703124, -7.287949853515625, 4.6351744140625, -2.511517541503906, -7.223306408691406, 4.853046765136718, -2.887407202148437, -7.45075556640625, 4.8123453369140625, -3.0813375366210938, -7.625532287597656, 4.6639048339843745, -2.829946362304687, 
True, -0.5195417602539062, -9.272743029785156, -3.859453076171875, -0.7350199096679687, -9.402029919433593, -4.283226770019531, -4.893748193359374, -10.498574279785156, -6.009446166992187, -7.874529260253905, -15.071499450683593, -11.631031665039062, -2.8036101440429686, -16.038756921386717, -9.730035546875, -2.3415292236328122, -9.83777462158203, -5.303156677246093, -0.6200982299804687, -2.750937707519531, 0.26336218261718747, -2.142810485839844, 4.781220715332031, 2.7844565307617186, -6.246472131347656, 5.185840795898438, -0.5602431884765625, -8.499415893554687, 4.6639048339843745, -1.0893617553710937, -7.975085729980468, 4.805162731933594, -1.0486603271484374, -7.314286071777343, 4.814739538574218, -0.5243301635742187, -6.926425402832031, 5.274426257324219, -0.5482721801757812, -7.074865905761718, 5.461173986816406, -0.6871358764648438, 
True, -1.3168109130859373, -9.368511096191405, -3.4069489624023435, -1.426944189453125, -9.689334118652344, -3.7229835815429686, -1.3096283081054687, -9.718064538574218, -3.2154128295898436, -9.093177905273437, -13.263877197265625, -6.282385156249999, -8.578424548339843, -19.6133, -8.78432589111328, -1.898601916503906, -14.360421557617187, -4.994304663085937, 0.5339069702148437, -2.712630480957031, -0.0526724365234375, -1.1851298217773436, 4.1946413085937495, 1.7166425903320313, -5.2433016357421875, 5.762843395996094, 0.9241618408203125, -6.8210805297851556, 5.272032055664062, 0.1867477294921875, -7.472303381347656, 5.370194323730469, -0.06943184814453125, -7.6470801025390625, 4.951209033203125, -0.0143652099609375, -7.551312036132812, 5.121197351074218, -0.40222587890625, -7.398083129882812, 4.932055419921875, -0.047884033203124995, 
True, -0.9121908325195311, -9.241618408203124, -3.5601778686523438, -1.13006318359375, -9.821015209960937, -3.763685009765625, -2.501940734863281, -10.235212097167969, -4.350264416503906, -8.525752111816406, -12.892775939941405, -9.356540087890625, -6.957550024414062, -16.98207237548828, -7.364564306640625, 0.12210428466796874, -7.4579381713867186, -1.3814543579101561, -0.737414111328125, 0.4955997436523437, 0.5506663818359374, -7.4220251464843745, -0.8212111694335937, -3.318363500976562, -8.346186987304687, -0.7134720947265625, -3.5434184570312497, -8.188169677734374, -0.4836287353515625, -3.7158009765625, -8.43956085205078, -0.8978256225585937, -3.744531396484375, -8.808267907714843, -0.718260498046875, -3.8474820678710935, -8.904035974121093, -0.6153098266601562, -3.5314474487304683, -8.506598498535157, -0.7876923461914062, -3.3494881225585935, 
True, -1.0534487304687499, -9.708487731933593, -3.3686417358398435, -0.7781155395507812, -9.813832604980469, -3.2632968627929686, -0.45010991210937495, -9.421183532714844, -1.8411410766601561, -2.2361843505859373, -9.667786303710937, 0.16759411621093748, -9.83777462158203, -15.490484741210937, -3.2417490478515623, -5.9974751586914055, -15.416264489746093, -5.5641246582031245, -1.7741034301757812, -11.5304751953125, -4.8889597900390624, -1.4820108276367188, -1.0031704956054688, -2.346317626953125, -3.852270471191406, 1.2737152832031249, -4.2880151733398435, -6.313509777832031, 1.419761584472656, -5.248090039062499, -7.522581616210937, 1.7525556152343749, -5.53539423828125, -7.5465236328125, 1.936909143066406, -5.779602807617187, -7.524975817871093, 1.9297265380859374, -5.68862314453125, -7.876923461914062, 2.032677209472656, -5.604826086425781, 
True, -3.7325603881835936, -9.315838659667968, -2.0254946044921875, -3.440467785644531, -8.856151940917968, -2.1499930908203124, -3.763685009765625, -9.124302526855468, -2.152387292480469, -10.070012182617187, -11.97100830078125, -0.8355763793945312, -11.068394274902342, -17.84398497314453, -2.147598889160156, -4.103661645507812, -12.258312499999999, -4.067748620605468, 0.1388636962890625, -1.3072341064453123, -0.6440402465820312, -1.5586252807617187, 3.825934252929687, 2.6719290527343746, -6.026205578613281, 5.085284326171875, 1.465251416015625, -7.788338000488281, 4.134786267089844, 0.5434837768554687, -8.166621862792969, 4.3071687866210935, -0.028730419921875, -8.05648858642578, 4.371812231445312, 0.181959326171875, -7.9846625366210935, 4.220977526855468, -0.0047884033203125, -8.463502868652343, 4.2305543334960936, -0.02154781494140625, 
True, -0.948103857421875, -9.789890588378906, -2.8850130004882812, -0.5386953735351562, -9.651026892089844, -2.6623522460937497, -1.388636962890625, -10.481814868164061, -2.6886884643554687, -6.373364819335937, -12.536039892578124, -4.055777612304687, -9.160215551757812, -18.871097485351562, -7.6279264892578125, -2.0877438476562498, -17.38908665771484, -4.84586416015625, 0.9026140258789062, -4.891353991699218, -2.4205378784179685, -1.3479355346679687, 2.492363928222656, 1.6112977172851561, -5.087678527832031, 5.058948107910156, 1.6543933471679686, -6.667851623535156, 4.568136767578125, -0.12210428466796874, -7.417236743164062, 5.006275671386718, -0.51714755859375, -7.491456994628906, 4.955997436523437, -0.7781155395507812, -7.484274389648437, 4.915296008300781, -0.5315127685546874, -7.644685900878906, 4.860229370117187, -0.8355763793945312, 
True, -1.0941501586914062, -9.674968908691406, -2.901772412109375, -0.8786720092773437, -9.619902270507811, -2.9041666137695312, -0.6200982299804687, -9.718064538574218, -2.877830395507812, -0.8355763793945312, -10.429142431640624, -2.592920397949219, -5.240907434082031, -12.157756030273436, -2.5067291381835934, -9.368511096191405, -19.218256726074216, -5.267243652343749, -3.27526787109375, -18.45690059814453, -5.398924743652343, 0.46686932373046874, -6.6151791870117185, -0.6871358764648438, 2.2744915771484373, 2.233790148925781, 3.5290532470703124, -2.9472622436523435, 5.91846650390625, 1.8100164550781248, -6.019022973632812, 5.516240625, 1.7357962036132812, -6.823474731445312, 5.9017070922851556, 0.9983820922851562, -7.285555651855469, 5.528211633300781, 0.7996633544921875, -7.096413720703125, 5.406107348632812, 0.47644613037109373, 
True, -1.0558429321289062, -9.4618849609375, -4.106055847167968, -0.93852705078125, -9.37808790283203, -5.530605834960937, -2.7150246826171873, -11.33175645751953, -4.498704919433593, -7.663839514160156, -14.839261889648437, -6.505045910644531, -3.7038299682617186, -19.6133, -4.563348364257812, -0.8762778076171874, -14.049175341796873, -2.039859814453125, -2.4205378784179685, -3.8091748413085935, -3.0454245117187497, -1.8315642700195311, 4.242525341796875, 1.4987702392578124, -4.69263525390625, 5.691017346191406, 1.209071838378906, -6.133944653320312, 5.951985327148437, 0.6200982299804687, -7.151480358886718, 5.585672473144531, -0.2657563842773437, -7.113173132324218, 5.779602807617187, -0.3016694091796875, -6.773196496582031, 5.66946953125, -0.22266075439453123, -6.53138212890625, 5.932831713867187, 0.0143652099609375, 
True, -0.49799394531249996, -9.483432775878907, -3.746925598144531, -0.22744915771484372, -9.366116894531249, -3.9240965209960934, -1.7525556152343749, -11.415553515625, -4.446032482910156, -8.197746484375, -15.540762976074218, -9.770736975097655, -4.065354418945312, -19.6133, -5.877765075683594, -0.9792284790039062, -12.955025183105468, -3.402160559082031, 1.2473790649414063, -3.4907460205078125, -0.5243301635742187, -0.82360537109375, 5.288791467285156, 4.455609289550781, -5.6191912963867185, 5.521029028320312, 0.7685387329101562, -6.746860278320312, 5.463568188476562, 0.03591302490234375, -7.40526573486328, 5.492298608398437, 0.16280571289062498, -7.043741284179687, 5.588066674804687, 0.16998831787109375, -6.866570361328125, 5.746083984375, 0.2059013427734375, -6.995857250976562, 5.209782812499999, 0.229843359375, 
True, -0.9816226806640624, -9.272743029785156, -3.1842882080078123, -1.3287819213867187, -9.349357482910156, -3.708618371582031, -0.7422025146484375, -9.217676391601563, -3.873818286132812, -5.2456958374023435, -13.338097448730467, -1.8531120849609375, -9.497797985839844, -18.435352783203125, 1.668758557128906, -2.987963671875, -14.733917016601561, -4.963180041503906, -1.2497732666015624, -6.763619689941406, -4.264073156738281, -1.3431471313476562, -0.39743747558593745, -2.829946362304687, -4.704606262207031, 2.748543505859375, -3.6343981201171873, -6.8785413696289055, 2.925714428710937, -4.891353991699218, -7.4603323730468745, 2.961627453613281, -4.283226770019531, -7.905653881835937, 2.710236279296875, -5.013458276367187, -7.896077075195312, 2.437297290039062, -4.364629626464843, -7.682993127441406, 2.5378537597656248, -4.141968872070312, 
True, 0.143652099609375, -9.701305126953125, -4.055777612304687, 0.5626373901367188, -9.291896643066405, -3.1172505615234374, 0.33518823242187495, -10.091559997558592, -3.284844677734375, -3.756502404785156, -11.552023010253906, -5.379771130371093, -8.425195642089843, -19.6133, -7.012616662597656, -2.31758720703125, -18.411410766601563, -6.045359191894531, 1.7405846069335937, -8.458714465332031, -1.1348515869140625, 0.10773907470703124, 3.1004911499023438, 1.3144167114257812, -4.9823336547851556, 5.111620544433594, 0.258573779296875, -7.4411787597656245, 4.525041137695312, -1.2976572998046874, -8.0062103515625, 4.841075756835937, -1.3934253662109375, -7.472303381347656, 4.9823336547851556, -1.2521674682617188, -7.213729602050781, 5.008669873046875, -1.419761584472656, -7.297526660156249, 4.927267016601562, -1.5059528442382812, 
True, -0.296881005859375, -9.600748657226562, -3.4931402221679684, -0.9433154541015625, -9.665392102050781, -3.7014357666015623, -0.34237083740234375, -10.465055456542968, -4.165910888671875, -8.578424548339843, -13.833697192382811, -8.602366564941406, -4.455609289550781, -19.6133, -7.003039855957031, -0.8810662109374999, -15.16966171875, -5.035006091308594, 0.97683427734375, -4.141968872070312, 0.5722141967773438, -1.4772224243164063, 3.5889082885742187, 3.785232824707031, -5.530605834960937, 5.164292980957031, 1.3934253662109375, -7.074865905761718, 5.181052392578125, 0.37828386230468747, -7.319074475097656, 5.123591552734375, -0.15562310791015624, -6.9360022094726554, 5.221753820800781, 0.24899697265624998, -6.794744311523437, 5.238513232421875, 0.105344873046875, -6.373364819335937, 6.368576416015625, 0.35194764404296874, 
True, -0.833182177734375, -9.425971936035156, -3.778050219726562, -1.5514426757812498, -9.26316622314453, -3.6104561035156246, -1.7549498168945312, -9.866505041503906, -3.6679169433593746, -4.6639048339843745, -10.407594616699217, -5.374982727050781, -8.061276989746093, -14.654908361816405, -6.193799694824218, -8.722076647949219, -19.6133, -7.8170684204101555, 1.197100830078125, -10.670956799316405, -5.647921716308593, 2.454056701660156, -3.1220389648437497, 0.41898529052734373, -3.6080619018554687, 4.151545678710937, 4.108450048828125, -5.475539196777343, 4.560954162597656, 3.88818349609375, -6.131550451660156, 5.252878442382812, 2.693476867675781, -6.315903979492187, 5.753266589355468, 2.1308394775390624, -6.526593725585937, 5.8083332275390624, 2.109291662597656, -6.533776330566406, 5.95677373046875, 2.0302830078125, 
True, -1.687912170410156, -9.612719665527344, -3.1555577880859373, -1.675941162109375, -9.957484704589843, -2.7844565307617186, -3.373430139160156, -8.671798413085938, -2.43250888671875, -11.480196960449218, -14.51125626220703, -10.809820495605468, -6.189011291503906, -19.6133, -9.203311181640624, -0.229843359375, -11.176133349609374, -2.7246014892578123, -0.06464344482421874, -1.0965443603515623, 0.7565677246093749, -4.276044165039062, 4.898536596679687, 0.9145850341796874, -6.332663391113281, 4.659116430664063, -0.0383072265625, -7.173028173828125, 5.238513232421875, -0.5147533569335937, -7.398083129882812, 5.2816088623046875, -0.6009446166992187, -7.536946826171874, 5.221753820800781, -0.852335791015625, -7.297526660156249, 5.3199160888671875, -0.5578489868164063, -7.350199096679687, 5.439626171875, -0.7805097412109374, 
True, -1.3814543579101561, -9.394847314453125, -2.9855694702148434, -0.7661445312499999, -8.774749084472656, -3.883395092773437, -1.9895815795898437, -9.880870251464843, -4.721365673828124, -10.395623608398436, -13.551181396484374, -4.163516687011718, -5.9974751586914055, -19.6133, -4.599261389160156, -0.05985504150390625, -16.014814904785155, -6.335057592773437, -0.8355763793945312, -1.448492004394531, 1.0199299072265624, -4.04141240234375, 3.4955344238281247, -0.16519991455078123, -6.069301208496094, 4.347870214843749, 2.0877438476562498, -6.72291826171875, 4.522646936035156, 2.1068974609374997, -7.038952880859375, 4.781220715332031, 1.5490484741210937, -7.419630944824219, 5.358223315429687, 1.0797849487304687, -7.6231380859375, 4.707000463867187, 0.7972691528320313, -7.208941198730468, 5.0948611328124995, 0.6368576416015624, 
True, -1.0438719238281249, -9.411606726074218, -3.9432501342773434, -1.4532804077148436, -9.74200655517578, -4.527435339355469, -4.668693237304687, -10.115502014160155, -3.517082238769531, -10.137049829101562, -15.018827014160156, -6.768408093261718, -5.9591679321289055, -19.6133, -11.549628808593749, -1.2713210815429687, -13.165714929199218, -2.5857377929687497, 0.82360537109375, -1.2832920898437499, 2.032677209472656, -2.1212626708984375, 2.887407202148437, 3.758896606445312, -5.6407391113281244, 4.659116430664063, 2.882618798828125, -7.220912207031249, 4.843469958496094, 1.8650830932617186, -7.5345526245117185, 4.975151049804687, 1.6112977172851561, -6.928819604492187, 5.054159704589844, 1.6065093139648436, -6.931213806152344, 5.011064074707031, 1.637633935546875, -6.641515405273437, 4.934449621582031, 1.879448303222656, 
True, -0.7158662963867187, -10.685322009277343, -3.181894006347656, -0.8092401611328125, -8.89924757080078, -4.407725256347656, -4.7189714721679685, -11.274295617675781, -3.0238766967773434, -9.485826977539062, -16.929399938964842, -11.944672082519531, -4.599261389160156, -17.54231556396484, -7.953537915039062, 0.63206923828125, -11.748347546386718, -4.029441394042968, 0.622492431640625, 1.139639990234375, 1.7764976318359373, -4.6351744140625, 4.783614916992187, 1.637633935546875, -6.732495068359374, 4.570530969238281, 1.6639701538085936, -7.395688928222656, 5.035006091308594, 0.8643067993164062, -7.338228088378906, 5.106832141113281, 0.15322890625, -7.247248425292969, 5.291185668945312, 0.22505495605468748, -7.297526660156249, 5.092466931152344, -0.02633621826171875, -7.524975817871093, 4.910507604980468, 0.12449848632812499, 
True, -1.4245499877929686, -9.14824454345703, -3.430890979003906, -1.6615759521484375, -9.76116016845703, -3.0142998901367184, -3.447650390625, -10.292672937011718, -3.6822821533203123, -11.346121667480467, -15.696386083984374, -6.979097839355468, -6.0333881835937495, -19.6133, -7.390900524902343, -0.9026140258789062, -12.282254516601562, -4.0988732421875, -0.8116343627929687, -2.1260510742187497, -0.00718260498046875, -2.767697119140625, 3.840299462890625, 4.106055847167968, -6.411672045898437, 5.3390697021484375, 1.35990654296875, -6.947973217773437, 5.348646508789062, 0.28730419921875, -7.208941198730468, 5.324704492187499, 0.11252747802734374, -7.173028173828125, 5.434837768554687, -0.49799394531249996, -7.40526573486328, 5.705382556152343, -0.3806780639648437, -6.909665991210937, 5.542576843261719, -0.39743747558593745, 
True, -0.718260498046875, -9.483432775878907, -3.873818286132812, -0.948103857421875, -9.746794958496093, -4.2521021484374995, -1.4221557861328125, -10.457872851562499, -4.141968872070312, -4.3430818115234375, -12.483367456054687, -8.264784130859374, -7.254431030273437, -14.283807104492187, -10.876858142089842, -2.521094348144531, -8.633491186523438, -8.281543542480469, 0.29927520751953124, -0.35194764404296874, 0.20350714111328125, -2.9855694702148434, 3.1292215698242187, 2.288856787109375, -5.911283898925781, 5.197811804199218, 2.5761609863281247, -5.753266589355468, 5.829881042480468, 3.057395520019531, -5.664681127929687, 6.148309863281249, 2.389413256835937, -5.91846650390625, 6.179434484863281, 2.5378537597656248, -5.767631799316406, 6.179434484863281, 2.7437551025390623, -5.741295581054687, 6.232106921386718, 2.6575638427734374, 
True, -0.967257470703125, -8.951920007324219, -4.7955859252929685, -1.2689268798828124, -9.26316622314453, -5.343858105468749, -1.5634136840820312, -9.514557397460937, -5.190629199218749, -4.316745593261719, -11.305420239257812, -7.630320690917968, -9.622296472167967, -19.6133, -13.558364001464843, -1.4963760375976562, -18.224663037109373, -4.161122485351562, -0.055066638183593745, -5.88015927734375, 1.1659762084960936, -1.5897499023437498, 3.725377783203125, 2.104503259277344, -5.238513232421875, 4.611232397460937, 1.1061211669921875, -6.679822631835937, 5.046977099609375, 0.8834604125976562, -7.522581616210937, 5.305550878906249, -0.08140285644531249, -7.364564306640625, 5.394136340332031, 0.11731588134765625, -7.211335400390625, 5.298368273925781, 0.29448680419921874, -7.031770275878906, 5.295974072265625, 0.0526724365234375, 
True, -1.0773907470703123, -9.253589416503905, -4.024652990722656, -1.0271125122070313, -9.373299499511718, -3.622427111816406, -2.6096798095703124, -10.551246716308594, -5.090072729492187, -9.37808790283203, -14.07790576171875, -6.940790612792968, -5.858611462402344, -19.6133, -5.315127685546875, 0.1580173095703125, -13.567940808105467, -1.905784521484375, -0.0383072265625, -4.680664245605469, -1.0342951171875, -1.9201497314453124, 0.4477157104492187, 7.335833886718749, -6.6702458251953125, 2.7437551025390623, 4.441244079589843, -7.359775903320312, 2.6862942626953124, 3.871424084472656, -7.663839514160156, 3.0334535034179684, 3.4548329956054684, -7.6231380859375, 3.4763808105468748, 2.521094348144531, -8.022969763183593, 3.265691064453125, 2.568978381347656, -7.637503295898437, 3.39018955078125, 2.6527754394531247, 
True, -0.8954314208984374, -9.047688073730468, -3.0166940917968748, -1.3934253662109375, -9.437942944335937, -3.4620156005859375, -2.6815058593749996, -10.907982763671875, -3.883395092773437, -12.586318127441405, -14.76025323486328, -11.61906065673828, -5.238513232421875, -17.561469177246092, -5.556942053222656, -0.143652099609375, -7.572859851074218, -1.9919757812499999, -1.9991583862304687, 0.22505495605468748, -1.6017209106445311, -5.193023400878906, 3.6583401367187496, -0.6727706665039062, -7.271190441894531, 4.015076184082031, -2.094926452636719, -7.685387329101562, 3.900154504394531, -3.086125939941406, -7.6087728759765625, 3.6942531616210936, -3.3399113159179685, -7.7787611938476555, 3.679887951660156, -4.122815258789062, -7.620743884277343, 3.5122938354492184, -4.050989208984375, -7.656656909179687, 3.153163586425781, -3.976768957519531, 
True, -5.853823059082031, -12.351686364746094, -0.9600748657226562, -10.271125122070313, -19.6133, -6.5577183471679685, -1.177947216796875, -15.188815332031249, -2.9664158569335934, -1.678335363769531, -5.568913061523437, 0.18914193115234373, -2.288856787109375, 1.9991583862304687, 1.3239935180664062, -4.412513659667969, 5.216965417480468, 1.4628572143554686, -7.034164477539062, 5.6766521362304685, -1.9704279663085937, -6.983886242675781, 5.506663818359375, -1.467645617675781, -7.3478048950195305, 5.324704492187499, -1.6400281372070311, -7.388506323242187, 5.238513232421875, -1.39821376953125, -7.352593298339843, 5.279214660644531, -1.455674609375, -7.3861121215820305, 5.295974072265625, -1.5155296508789062, -7.37414111328125, 5.291185668945312, -1.39821376953125, -6.610390783691406, 4.979939453125, -0.6919242797851562, 
True, -8.494627490234375, -1.0438719238281249, -5.4779333984375, -7.951143713378905, -0.6679822631835937, -5.884947680664062, -8.192958081054687, -1.5514426757812498, -6.696582043457031, -7.592013464355468, -2.418143676757812, -4.994304663085937, -12.71081661376953, -8.437166650390624, -4.848258361816406, -19.6133, -15.119383483886718, -12.42351241455078, -1.2689268798828124, -6.8976949829101555, -7.963114721679687, 2.2601263671875, -1.4820108276367188, 2.4061726684570313, -2.408566870117187, 5.6574985229492185, 1.5442600708007812, -5.140350964355468, 5.058948107910156, 4.819527941894531, -6.342240197753906, 5.303156677246093, 3.1364041748046874, -6.244077929687499, 4.939238024902344, 3.385401147460937, -6.471527087402343, 5.355829113769531, 2.5737667846679684, -6.332663391113281, 5.667075329589843, 2.4588451049804685, 
True, -9.320627062988281, -0.4740519287109375, -1.7980454467773437, -9.179369165039063, -0.4836287353515625, -1.714248388671875, -9.260772021484375, -0.7637503295898437, -1.9201497314453124, -9.260772021484375, -0.8188169677734375, -1.1707646118164061, -9.792284790039062, -0.9002198242187499, -1.3838485595703125, -17.44894169921875, -8.580818749999999, -7.254431030273437, -11.180921752929686, -7.321468676757812, -9.923965881347655, -1.4006079711914061, 1.7788918334960937, 0.6607996582031249, -0.9337386474609375, 5.449202978515625, 3.191470812988281, -2.310404602050781, 6.816292126464844, 2.5450363647460934, -4.259284753417968, 7.656656909179687, 2.205059729003906, -4.874594580078124, 7.062894897460937, 2.0638018310546875, -5.0182466796875, 7.278373046874999, 2.27927998046875, -5.1140147460937495, 6.744466076660156, 1.886630908203125, 
True, -8.947131604003905, -0.8379705810546875, -3.227383837890625, -8.741230261230468, -0.8954314208984374, -3.4859576171874997, -8.882488159179687, -0.8020575561523438, -3.4763808105468748, -9.816226806640625, -0.6440402465820312, -4.065354418945312, -18.07382833251953, -4.036623999023437, -18.229451440429685, -7.350199096679687, -9.445125549316407, -2.959233251953125, -6.248866333007812, -6.421248852539062, 3.1747114013671873, -2.403778466796875, -0.17477672119140625, 4.517858532714843, -2.5617957763671875, 3.603273498535156, 3.679887951660156, -3.8187516479492185, 5.389347937011719, 4.678270043945313, -5.568913061523437, 4.833893151855468, 3.057395520019531, -6.382941625976562, 4.96078583984375, 3.6008792968749996, -7.273584643554687, 5.147533569335937, 2.5354595581054684, -6.667851623535156, 5.473144995117187, 2.403778466796875, 
